:ID|name:STRING|GO:STRING[]
AT1G09330|ECH|GO:0009306,GO:0016192,GO:0005802,GO:0007030,GO:0009306,GO:0009826,GO:0005794,GO:0005768,GO:0005794,GO:0005802,GO:0005515,GO:0005515,GO:0009826,GO:0032588,GO:0099402,GO:0005794,GO:0005576,GO:0007034
AT2G40765|AT2G40765|GO:0003674,GO:0008150,GO:0005739,GO:0005739,GO:0005750,GO:0005829
AT3G54826|ZR3|GO:0005739,GO:0005739,GO:0006457,GO:0008270,GO:0030150,GO:0050821,GO:0051087
AT3G60130|BGLU16|GO:0004553,GO:0005576,GO:0005576,GO:0005576,GO:0005975,GO:0008422,GO:0008422,GO:0102483,GO:0006520,GO:0009414,GO:0009617,GO:0009642,GO:0033993,GO:0050832
AT5G42980|TRX3|GO:0005737,GO:0042542,GO:0005739,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0000325,GO:0009505,GO:0009570,GO:0010188,GO:0050832,GO:0005886,GO:0009507,GO:0005829,GO:0005829,GO:0006457,GO:0009408,GO:0010286,GO:0016671,GO:0051259,GO:0009506,GO:0005515,GO:0005794,GO:0005515,GO:0005515,GO:0005829,GO:0009536,GO:0003729,GO:0005515,GO:0005829,GO:0016671
AT5G37600|GSR 1|GO:0004356,GO:0005737,GO:0005737,GO:0006542,GO:0006542,GO:0005829,GO:0004356,GO:0022626,GO:0009505,GO:0042128,GO:0005515,GO:0010150,GO:0005507,GO:0005886,GO:0005515,GO:0009506,GO:0005829,GO:0009536
AT4G14840|AT4G14840|GO:0003674,GO:0005737,GO:0005737,GO:0005737,GO:0008150
AT2G26975|COPT6|GO:0005375,GO:0005886,GO:0000325,GO:0005375,GO:0005886,GO:0035434
AT4G02725|AT4G02725|GO:0003674,GO:0009507,GO:0009507,GO:0009507,GO:0009507,GO:0016070,GO:0044271,GO:0051173,GO:0065003
AT4G14740|FL3|GO:0005634,GO:0005634,GO:0005634,GO:0009507,GO:0009734,GO:0010087,GO:0010305,GO:0007165,GO:0035091,GO:0005802,GO:0006892
AT2G44270|ROL5|GO:0000049,GO:0002143,GO:0002144,GO:0005737,GO:0000302,GO:0080157
AT1G01800|AT1G01800|GO:0003674,GO:0005737,GO:0009507,GO:0009505,GO:0005829,GO:0010035,GO:0043436,GO:0044248,GO:0065003,GO:0090558
AT3G63060|EDL3|GO:0003674,GO:0005634,GO:0006970,GO:0009414,GO:0009651,GO:0009737,GO:0009738,GO:0010029,GO:0010228
AT1G56430|NAS4|GO:0005634,GO:0008757,GO:0030410,GO:0030418,GO:0009555,GO:0009860,GO:0010233
AT1G05510|OBAP1a|GO:0009737,GO:0005811,GO:0009793,GO:0010344,GO:0019915,GO:0005515
AT1G32540|LOL1|GO:0005576,GO:0003677,GO:0034052,GO:0043068,GO:0098542,GO:2000121
AT2G25000|WRKY60|GO:0003700,GO:0003700,GO:0005634,GO:0005634,GO:0005634,GO:0005634,GO:0006355,GO:0043565,GO:0003700,GO:0003700,GO:0031347,GO:0009751,GO:0042742,GO:0005515,GO:0005515,GO:0005634,GO:0042802,GO:0050832,GO:0005515,GO:0005515,GO:0042802,GO:0002237,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0042802
AT2G47110|UBQ6|GO:0005622,GO:0005634,GO:0005737,GO:0006412,GO:0016567,GO:0019941,GO:0031386,GO:0031625,GO:0022627,GO:0006511,GO:0005794,GO:0005829,GO:0003729
AT3G27960|KLCR2|GO:0003674,GO:0005634,GO:0009507,GO:0009507,GO:0009860,GO:0031347,GO:0055028
AT2G18110|AT2G18110|GO:0005085,GO:0005737,GO:0005829,GO:0005853,GO:0006414,GO:0005739,GO:0010494
AT2G33390|AT2G33390|GO:0003674,GO:0005634,GO:0005634,GO:0008219,GO:0042742,GO:0044281,GO:0098542
AT5G49820|RUS6|GO:0003674,GO:0009507,GO:0009793
AT1G67860|AT1G67860|GO:0003674,GO:0005575,GO:0009620,GO:0019538
AT1G20880|AT1G20880|GO:0008150,GO:0009507,GO:0009507,GO:0009507,GO:0003729,GO:0003729
AT5G55640|AT5G55640|GO:0003674,GO:0005634,GO:0044248,GO:1901565
AT4G01060|CPL3|GO:0000976,GO:0005634,GO:0005634,GO:0005634,GO:0005634,GO:0006355,GO:0010026,GO:0048765,GO:0003700,GO:0010026,GO:0010228,GO:0048765
AT1G66980|AT1G66980|GO:0004674,GO:0005886,GO:0006629,GO:0008889,GO:0008889,GO:0009507,GO:0009507,GO:0009507,GO:0016301,GO:0006952,GO:0006968,GO:0005739
AT5G56290|PEX5|GO:0005052,GO:0005634,GO:0005778,GO:0005829,GO:0016560,GO:0009733,GO:0005515,GO:0005515,GO:0006625,GO:0005515,GO:0005515,GO:0005515,GO:0009536
AT1G21690|EMB1968|GO:0003677,GO:0003689,GO:0005634,GO:0005634,GO:0005634,GO:0005634,GO:0005634,GO:0005663,GO:0006260,GO:0006261,GO:0006281,GO:0009793,GO:0016887,GO:0005730,GO:0005730,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
AT3G61920|AT3G61920|GO:0003674,GO:0005634,GO:0008610,GO:0009266,GO:0009611,GO:0009753,GO:0009812,GO:0010073,GO:0010089,GO:0019748,GO:0033993,GO:0044255,GO:0072330,GO:2000652
AT4G32750|AT4G32750|GO:0003674,GO:0005737,GO:0009416
AT5G19010|MPK16|GO:0004707,GO:0005634,GO:0005634,GO:0005737,GO:0035556,GO:0004707,GO:0007165,GO:0000325
AT1G52510|AT1G52510|GO:0003824,GO:0009507,GO:0009507,GO:0009941,GO:0009507,GO:0009507,GO:0009570,GO:0009941,GO:0005634,GO:0006810,GO:0009416,GO:0019538,GO:0065003,GO:2000030
AT3G01550|PPT2|GO:0005794,GO:0005886,GO:0009507,GO:0015297,GO:0015297,GO:0015120,GO:0015121,GO:0015713,GO:0015714
AT1G47290|3BETAHSD/D1|GO:0016616,GO:0016020,GO:0047012,GO:0047012,GO:0010605,GO:1901362
AT5G42300|UBL5|GO:0000398,GO:0005634,GO:0005737,GO:0005737,GO:0031386,GO:0036211,GO:0005515,GO:0005634,GO:0005829,GO:0008380
AT1G47740|AT1G47740|GO:0005737,GO:0005737,GO:0005737,GO:0008233,GO:0016579,GO:0101005,GO:0000902,GO:0009826,GO:0030154,GO:0048589,GO:0070727
AT2G27940|ATL57|GO:0003674,GO:0005575,GO:0016567,GO:0048316
AT1G27300|AT1G27300|GO:0005634,GO:0005515,GO:0005768,GO:0005794,GO:0005802,GO:0009266,GO:0010150,GO:0019752,GO:0033993,GO:0044255,GO:0048316
AT2G42560|LEA25|GO:0003674,GO:0005634,GO:0005829,GO:0009631
AT3G47640|PYE|GO:0005634,GO:0005634,GO:0005634,GO:0046983,GO:0003700,GO:0006355,GO:0003700,GO:0003700,GO:0010106,GO:0060586,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005634,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
AT2G41060|UBA2b|GO:0005737,GO:0005737,GO:0005737,GO:0005634,GO:0006952,GO:0009693,GO:0010150,GO:0012501,GO:0003729
AT1G64520|RPN12a|GO:0005634,GO:0005634,GO:0005838,GO:0008541,GO:0043161,GO:0006511,GO:0005634,GO:0030163,GO:0000502,GO:0009647,GO:0009733,GO:0009735,GO:0009735,GO:0009908,GO:0031540,GO:0048366,GO:0048528,GO:0048825,GO:0009941,GO:0009408,GO:0043161,GO:0043248,GO:0051788,GO:0005515,GO:0000502,GO:0005634,GO:0005515,GO:0005515
AT3G06190|BPM2|GO:0005634,GO:0005634,GO:0005634,GO:0005634,GO:0005634,GO:0016567,GO:0005515,GO:0005634,GO:0006970,GO:0042631,GO:0071472,GO:0005634,GO:0005515
AT3G06930|PRMT4B|GO:0005634,GO:0005737,GO:0009909,GO:0010228,GO:0016274,GO:0019919,GO:0035241,GO:0035242,GO:0035642,GO:0035642,GO:0042803,GO:0046982,GO:0070611,GO:0140903,GO:0005829,GO:0005515,GO:0005634,GO:0009651,GO:0040029,GO:0045893,GO:0046686,GO:1902884,GO:1902884
AT1G09700|HYL1|GO:0003725,GO:0003725,GO:0004525,GO:0004525,GO:0005634,GO:0005634,GO:0005634,GO:0006364,GO:0006396,GO:0010468,GO:0003725,GO:0005634,GO:0009733,GO:0009735,GO:0009737,GO:0035196,GO:0003725,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0042802,GO:0035279,GO:0005515,GO:0031054,GO:0005515,GO:0010267,GO:0031054,GO:0005634,GO:0015030,GO:0035198,GO:0010445,GO:0005515,GO:0042802,GO:0005515,GO:0010305,GO:0010589,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
AT3G09630|SAC56|GO:0003723,GO:0003735,GO:0003735,GO:0005737,GO:0005737,GO:0006412,GO:0022625,GO:0005773,GO:0005730,GO:0005730,GO:0022626,GO:0022626,GO:0022626,GO:0022626,GO:0022626,GO:0009505,GO:0009505,GO:0022625,GO:0009506,GO:0003729,GO:0005829,GO:0003729,GO:0009793,GO:0016070
AT2G16800|CGF2|GO:0003674,GO:0005886,GO:0009507,GO:0009536,GO:0009658,GO:0009658,GO:0048366,GO:0048366,GO:0048481,GO:0048481
AT4G27440|PORB|GO:0009507,GO:0009507,GO:0015995,GO:0016630,GO:0009941,GO:0009941,GO:0009535,GO:0016630,GO:0009507,GO:0009507,GO:0009723,GO:0009534,GO:0009941,GO:0005515,GO:0005829,GO:0003729,GO:0015995,GO:0016630,GO:0009507
AT2G41430|ERD15|GO:0009617,GO:0009644,GO:0010196,GO:0042651,GO:0005737,GO:0009644,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005829,GO:0005829,GO:0071456,GO:0009414
AT2G47580|U1A|GO:0000398,GO:0005634,GO:0005685,GO:0030619,GO:0009651,GO:0005634,GO:0005730,GO:0005685,GO:0000398,GO:0005685
AT5G20250|DIN10|GO:0005737,GO:0005737,GO:0005737,GO:0009507,GO:0047274,GO:0009507,GO:0009507,GO:0009507,GO:0006979,GO:0009409,GO:0009506,GO:0005829,GO:0009507,GO:0003729,GO:0071456
AT3G16250|PnsB3|GO:0009055,GO:0009507,GO:0009535,GO:0022900,GO:0140647,GO:0009535,GO:0009773,GO:0010598,GO:0010598,GO:0005829
AT2G04390|dS17|GO:0005737,GO:0006412,GO:0005730,GO:0022627,GO:0005794,GO:0005739,GO:0003729
AT1G44750|PUP11|GO:0005345,GO:0009507,GO:0009507,GO:0009507,GO:0009507,GO:0009507,GO:0015211,GO:0005345,GO:0006863,GO:0016020
AT2G35940|BLH1|GO:0000978,GO:0000981,GO:0005634,GO:0005634,GO:0005634,GO:0006355,GO:0006357,GO:0003700,GO:0009737,GO:0010197,GO:0003677,GO:0005515,GO:0005515,GO:0005634,GO:0005737,GO:0042803,GO:0046982,GO:0009610,GO:0005515,GO:0010201,GO:0005515,GO:0005515,GO:0005515,GO:0005515
AT1G34570|AT1G34570|GO:0003674,GO:0005575,GO:0016070
AT2G30590|WRKY21|GO:0003700,GO:0005634,GO:0006355,GO:0003700,GO:0005634,GO:0003700,GO:0005516,GO:0000976,GO:0019760,GO:0000976,GO:0000976,GO:0000976,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
AT2G17350|AT2G17350|GO:0003674,GO:0005737,GO:0044248
AT5G23220|NIC3|GO:0005575,GO:0008936,GO:0001101
AT5G15650|RGP2|GO:0005634,GO:0005794,GO:0005829,GO:0009832,GO:0033356,GO:0052691,GO:0022626,GO:0009505,GO:0005515,GO:0005794,GO:0005829,GO:0009555,GO:0005829,GO:0005515,GO:0005515,GO:0005515,GO:0005794,GO:0005829,GO:0016866,GO:0033356,GO:0052691,GO:0071669,GO:0005829,GO:0009536,GO:0009832,GO:0019567,GO:0016020
AT2G29490|GSTU1|GO:0004364,GO:0004364,GO:0005737,GO:0005737,GO:0006749,GO:0006749,GO:0005737,GO:0009407
AT3G28715|VHA-d2|GO:0007034,GO:0007035,GO:0016471,GO:0033179,GO:0046961,GO:0005773,GO:0000325,GO:0000325,GO:0009506,GO:0005794,GO:0005829,GO:0005773,GO:0006810,GO:0009888,GO:0010015,GO:0019538,GO:0030154,GO:0048364,GO:0048589
AT1G15550|GA3OX1|GO:0005737,GO:0009416,GO:0009686,GO:0009686,GO:0016707,GO:0009686,GO:0009739,GO:0009639,GO:0008134,GO:0009739,GO:0010114,GO:0009739,GO:0009686,GO:0016707,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0016707,GO:0005737,GO:0009740,GO:0016707
AT5G16880|TOL1|GO:0005634,GO:0005634,GO:0005634,GO:0005634,GO:0035091,GO:0043130,GO:0043328,GO:0009536,GO:0007165,GO:0016192,GO:0019538,GO:0030163,GO:0036211,GO:0071310,GO:1901701
AT3G50830|COR413-PM2|GO:0003674,GO:0005739,GO:0005886,GO:0000325,GO:0006810,GO:0007165,GO:0009414,GO:0009416,GO:0014070,GO:0030154,GO:0031347,GO:0036211,GO:0044248,GO:0048589,GO:0071396,GO:1901565,GO:1901701
AT3G21720|ICL|GO:0004451,GO:0005737,GO:0006097,GO:0009514,GO:0004451,GO:0006097,GO:0009514
AT3G56290|AT3G56290|GO:0003674,GO:0005739,GO:0009658,GO:0045893,GO:0009658,GO:0045893
AT4G35780|STY17|GO:0004674,GO:0004712,GO:0004674,GO:0005829,GO:0009658
AT3G26000|RIFP1|GO:0005737,GO:0016567,GO:0005515,GO:0005515,GO:0005634,GO:0005829,GO:0009788
AT3G60590|AT3G60590|GO:0003674,GO:0005739,GO:0005739,GO:0005739,GO:0005739,GO:0009706,GO:0009941,GO:0009941,GO:0009536,GO:0036211
AT3G13720|PRA8|GO:0005783,GO:0005794,GO:0009507,GO:0016192,GO:0005783,GO:0016192,GO:0005515
AT3G15420|AT3G15420|GO:0000127,GO:0003674,GO:0006383,GO:0006383,GO:0043412
AT5G15800|SEP1|GO:0000977,GO:0000978,GO:0000981,GO:0005634,GO:0005634,GO:0006357,GO:0045944,GO:0046983,GO:0048481,GO:0003700,GO:0003700,GO:0048481,GO:0005515,GO:0005515,GO:0005515,GO:0003700,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0009908,GO:0003700,GO:0006355
AT5G22360|VAMP714|GO:0003674,GO:0016192,GO:0005773,GO:0005794,GO:0005794,GO:0009651,GO:0031982,GO:0098876,GO:1901703
AT2G03870|EMB2816|GO:0003723,GO:0005634,GO:0005634,GO:0005688,GO:0005689,GO:0071004,GO:0071013,GO:0097526,GO:1990726,GO:0005829,GO:0006396,GO:0018205,GO:0036211,GO:0048580
AT2G40010|uL10z|GO:0000027,GO:0002181,GO:0003735,GO:0005737,GO:0022625,GO:0042254,GO:0070180,GO:0022626,GO:0005515,GO:0005794,GO:0005794,GO:0003729
AT2G23600|AT2G23600|GO:0005634,GO:0005634,GO:0009694,GO:0009696,GO:0031408,GO:0080030,GO:0080031,GO:0080032,GO:0009696,GO:0016788,GO:0080030,GO:0080031,GO:0080032,GO:0005829,GO:0005773,GO:0106435,GO:1901847
AT4G38800|MTN1|GO:0005737,GO:0009116,GO:0019509,GO:0008930,GO:0005886,GO:0008930,GO:0019509,GO:0000003,GO:0010087,GO:0005829,GO:0005886
AT3G57540|REM4.1|GO:0005634,GO:0005515,GO:0005886,GO:0009414,GO:0009651,GO:0009737,GO:0010555,GO:0019900,GO:0043621
AT5G10110|AT5G10110|GO:0003674,GO:0005634,GO:0009892
AT1G54320|AT1G54320|GO:0005783,GO:0005794,GO:0005886,GO:0005515,GO:0005634,GO:0006810,GO:0007165,GO:0019538,GO:0030163,GO:0032870,GO:0036211,GO:0042742,GO:0051641,GO:1901701
AT2G24270|ALDH11A3|GO:0005737,GO:0005737,GO:0005737,GO:0008886,GO:0008911,GO:0009507,GO:0008886,GO:0005829,GO:0005773,GO:0009266,GO:0009269,GO:0009409,GO:0009416,GO:0010035,GO:0010468,GO:0015994,GO:0018130,GO:0019438,GO:0044271,GO:0046148,GO:0065003,GO:1901362,GO:1901566
AT2G03220|FT1|GO:0005794,GO:0008107,GO:0008417,GO:0009969,GO:0016757,GO:0042546,GO:0008417,GO:0009832,GO:0009969,GO:0008417,GO:0005794,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0042803,GO:0005797
AT3G15395|AT3G15395|GO:0003674,GO:0005575,GO:0044281
AT4G26810|AT4G26810|GO:0003674,GO:0005634,GO:0005634,GO:0005634,GO:0016070,GO:0048316,GO:1903046
AT4G24100|AT4G24100|GO:0004672,GO:0005737,GO:0005737,GO:0043539,GO:0009416,GO:0036211
AT1G29910|CAB3|GO:0009416,GO:0009507,GO:0009535,GO:0009765,GO:0009768,GO:0016168,GO:0009535,GO:0005739,GO:0009535,GO:0010287,GO:0009507,GO:0009579,GO:0009534,GO:0016168,GO:0005794,GO:0005634,GO:0003729
AT4G01750|RGXT2|GO:0005794,GO:0009507,GO:0010306,GO:0035252,GO:0005794,GO:0010306,GO:0035252
AT1G79470|AT1G79470|GO:0003938,GO:0003938,GO:0005737,GO:0005737,GO:0006183,GO:0005739
AT1G34000|OHP2|GO:0003674,GO:0009507,GO:0009535,GO:0009535,GO:0009642,GO:0009535,GO:0009535,GO:0009535,GO:0009507,GO:0009534,GO:0005634,GO:0009535,GO:0010207
AT4G27450|HUP54|GO:0005886,GO:0009506,GO:0005515,GO:0071456,GO:0001666,GO:0009642,GO:0018130,GO:1901362,GO:1901565,GO:1901605
AT1G26110|DCP5|GO:0000932,GO:0003729,GO:0005634,GO:0033962,GO:0034063,GO:0000932,GO:0005515,GO:0005515,GO:0010606,GO:0017148,GO:0031087,GO:0033962,GO:0042803,GO:0005515,GO:0003729,GO:0005634,GO:0003729,GO:0005515
AT1G08580|AT1G08580|GO:0003674,GO:0005634,GO:0043170
AT5G65940|CHY1|GO:0003860,GO:0005739,GO:0005739,GO:0005739,GO:0005739,GO:0006574,GO:0006574,GO:0003860,GO:0003860,GO:0006574,GO:0006574,GO:0006635,GO:0009733,GO:0009409,GO:0009536
AT1G21280|AT1G21280|GO:0003674,GO:0005634,GO:0009414,GO:0009416,GO:0009737,GO:0009892,GO:0071310
AT1G57790|AtFDR1|GO:0005634,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0051171,GO:0080090
AT5G10350|RRM|GO:0005634,GO:0005737,GO:0008143,GO:0005515,GO:0008143,GO:0000325,GO:0000325,GO:0005515,GO:0016607,GO:0005515,GO:0005515,GO:0005634,GO:0016607,GO:0043621,GO:0016070,GO:0043412,GO:0051246,GO:0080090
AT5G49400|AT5G49400|GO:0003674,GO:0005634,GO:0006364,GO:0010468,GO:0036211
AT1G07160|AT1G07160|GO:0006470,GO:0009507,GO:0017018
AT1G19040|AT1G19040|GO:0003677,GO:0005634,GO:0003700,GO:0006355
AT1G47530|DTX33|GO:0005737,GO:0005886,GO:0015297,GO:0016020,GO:0022857,GO:0042910,GO:1990961,GO:0000325,GO:0005634,GO:0009059,GO:0009059,GO:0009416,GO:0009648,GO:0009743,GO:0009892,GO:0010228,GO:0010468,GO:0010605,GO:0016070,GO:0018130,GO:0019538,GO:0043412,GO:0044085,GO:0044248,GO:0044271,GO:0048316,GO:0048367,GO:0051171,GO:0051234,GO:0051641,GO:1901401,GO:1901566
AT4G04890|PDF2|GO:0000981,GO:0005634,GO:0005634,GO:0008289,GO:0003700,GO:0003677,GO:0090627,GO:0048825,GO:0048497,GO:0048497,GO:0003677,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005634,GO:0009845,GO:0010029,GO:2000033,GO:0000976,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0030154
AT3G13440|NRF1|GO:0003676,GO:0005634,GO:0005634,GO:0005634,GO:0008276,GO:0008757,GO:0035657,GO:0005829,GO:0006415,GO:0008757,GO:0060586
AT5G54190|PORA|GO:0009507,GO:0009507,GO:0015995,GO:0016630,GO:0005515,GO:0005515,GO:0009723,GO:0009534,GO:0009941,GO:0005515,GO:0009640,GO:0009647,GO:0016630,GO:0005515,GO:0003729,GO:0005515,GO:0005515,GO:0015995,GO:0016630,GO:0009507
AT1G49840|BDR5|GO:0003674,GO:0005739,GO:0006952,GO:0007049,GO:0009056,GO:0010468,GO:0048827,GO:0098542
AT4G10480|AT4G10480|GO:0005634,GO:0005634,GO:0005737,GO:0005854,GO:0006612,GO:0051082,GO:0005829,GO:0005829
AT1G50300|TAF15|GO:0003674,GO:0005634,GO:0000398,GO:0006355,GO:0009908,GO:0036211,GO:0044085,GO:0048581
AT5G59490|AT5G59490|GO:0003674,GO:0005634,GO:0006979,GO:0009414,GO:0009611,GO:0009737,GO:0009753,GO:0019438,GO:0019752,GO:0031347,GO:0044550,GO:0098542,GO:1901362,GO:1901701
AT5G18400|DRE2|GO:0005737,GO:0005737,GO:0005737,GO:0005737,GO:0008757,GO:0016226,GO:0005515,GO:0016226,GO:0051537,GO:0051539
AT1G79730|ELF7|GO:0000993,GO:0003682,GO:0005634,GO:0006368,GO:0016593,GO:0009910,GO:0005634,GO:0016593,GO:0000724,GO:0005515
AT4G27000|ATRBP45C|GO:0003729,GO:0005829,GO:0005634,GO:0008143,GO:0003729,GO:0005829,GO:0010494,GO:0003729,GO:0010468,GO:0016070,GO:0048367
AT3G18680|PUMPKIN|GO:0005737,GO:0006225,GO:0009507,GO:0009507,GO:0033862,GO:0044210,GO:0009507,GO:0009416,GO:0009570,GO:0009658,GO:0031425,GO:0042548,GO:0003723,GO:0009507,GO:0031425,GO:0033862,GO:0043621,GO:1990825
AT1G34770|NSE3|GO:0005634,GO:0005634,GO:0005634,GO:0005634,GO:0005634,GO:0005634,GO:0009507,GO:0005515,GO:0006302,GO:0005515
AT1G79020|EPL1B|GO:0005634,GO:0006357,GO:0006357,GO:0032777,GO:0032777,GO:0006355,GO:0035267,GO:0005515,GO:0035267
AT4G24240|WRKY7|GO:0003700,GO:0003700,GO:0005634,GO:0005634,GO:0006355,GO:0043565,GO:0003700,GO:0005634,GO:0003700,GO:0005516,GO:0000976,GO:0005515,GO:0005515,GO:0006629,GO:0007165,GO:0008219,GO:0008610,GO:0009416,GO:0009611,GO:0009737,GO:0010035,GO:0042742,GO:0045087,GO:0050832
AT2G34720|NF-YA4|GO:0000981,GO:0005634,GO:0005634,GO:0005634,GO:0006357,GO:0016602,GO:0003700,GO:0005634,GO:0048510,GO:0045892,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515
AT1G80150|AT1G80150|GO:0003729,GO:0005739,GO:0005739,GO:0008150
AT1G16340|ATKDSA2|GO:0005737,GO:0005737,GO:0005737,GO:0005737,GO:0005829,GO:0008676,GO:0046364,GO:0008676,GO:0010306,GO:0008676,GO:0009860,GO:0010306,GO:0046364,GO:0048868
AT5G50690|HSD7|GO:0005576,GO:0005576,GO:0008150,GO:0016491
AT5G64560|MGT9|GO:0009507,GO:0009507,GO:0015095,GO:0015693,GO:0015095,GO:0005886,GO:0009555
AT4G00550|DGD2|GO:0009507,GO:0009507,GO:0009707,GO:0016757,GO:0019375,GO:0035250,GO:0046481,GO:0016036,GO:0008194,GO:0009247,GO:0016036,GO:0019375,GO:0046481,GO:0009707,GO:0035250
AT1G54120|AT1G54120|GO:0003674,GO:0005739,GO:0009314,GO:0009414,GO:0010015,GO:0030154,GO:0071695,GO:0090558,GO:1901565
AT1G18640|PSP|GO:0000287,GO:0000287,GO:0005737,GO:0006563,GO:0006564,GO:0009507,GO:0009507,GO:0016311,GO:0006564,GO:0009507,GO:0036424,GO:0009507,GO:0009555,GO:0009793,GO:0048364,GO:0000096,GO:0009536,GO:0036424
AT3G09690|AT3G09690|GO:0003674,GO:0005634,GO:0005634,GO:0008104,GO:0008610,GO:0009059,GO:0009892,GO:0019538,GO:0048367,GO:0048580,GO:0051171,GO:0080090,GO:1901362,GO:1901617
AT5G54810|TSB1|GO:0000162,GO:0000162,GO:0005737,GO:0009507,GO:0004834,GO:0004834,GO:0009507,GO:0009507,GO:0009570,GO:0009570,GO:0005886,GO:0009507,GO:0000162,GO:0009684,GO:0006979
AT5G63790|NAC102|GO:0003677,GO:0005634,GO:0005634,GO:0006355,GO:0003700,GO:0001666,GO:0009507,GO:0005515,GO:0000976,GO:0000976,GO:0000976,GO:0000976,GO:0000976,GO:0000976,GO:0000976,GO:0000976,GO:0000976,GO:0019760,GO:0000976,GO:0000976,GO:0000976,GO:0000976,GO:0071456,GO:0000976
AT1G48450|AT1G48450|GO:0005575,GO:0005515,GO:0010468,GO:0015994,GO:0016114,GO:0018130,GO:0019438,GO:0033014,GO:0044248,GO:0044271,GO:0046148,GO:0051171,GO:0080090,GO:1901362
AT2G44050|COS1|GO:0000906,GO:0000906,GO:0005622,GO:0009231,GO:0009231,GO:0009349,GO:0009507,GO:0000906,GO:0009231,GO:0009867,GO:0009570,GO:0009507,GO:0009570,GO:0005515,GO:0009507,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0042802
AT1G04240|AT1G04240|GO:0005634,GO:0005634,GO:0006355,GO:0003700,GO:0009733,GO:0005515,GO:0005515,GO:0005515,GO:0000976,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0042802,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0000976,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0005515,GO:0042802,GO:0005515
